74,0.5908596431426919,False,102
193,0.18666646497061556,False,93
194,0.11672683555143284,False,80
202,0.44959394542341236,False,105
256,0.027231009575282114,False,12
264,0.027231009575282114,False,37
266,0.15719764961225863,False,99
271,0.027231009575282114,True,0
288,0.027231009575282114,False,62
320,0.027231009575282114,False,27
321,0.027231009575282114,False,102
330,0.2783485484670549,True,114
352,0.027231009575282114,False,77
384,0.027231009575282114,False,15
385,0.039856279655772285,False,90
386,0.027231009575282114,False,77
393,0.0043570004078960466,True,115
400,0.027231009575282114,False,75
449,0.027231009575282114,False,105
457,0.0,False,0
457,0.0,False,0
477,0.027231009575282114,True,0
514,0.13067414175779232,False,97
522,0.08113102980241756,True,122
561,0.027231009575282114,True,0
580,0.05068495716083357,False,82
706,0.06490520937079255,True,115
743,0.027231009575282114,True,0
770,0.13176098324010851,False,109
832,0.1291586182520276,False,62
836,0.07789372267302859,False,94
846,0.027231009575282114,True,0
900,0.027231009575282114,False,82
912,0.027231009575282114,True,110
1025,0.03349402056246939,False,105
1120,0.2710674458033702,False,95
1152,0.027231009575282114,False,33
1248,0.17521088401970106,False,98
1251,0.027231009575282114,True,0
1281,0.039165055461214876,False,117
1344,0.10192760867674544,False,57
1376,0.5534010441667111,False,107
1408,0.027231009575282114,False,45
1409,0.04303120724145368,True,120
1504,0.3582400259981994,False,110
1579,0.027231009575282114,True,0
1608,0.5008371963145464,False,105
1654,0.027231009575282114,True,0
1672,0.2830748222279366,False,93
1736,0.658640735953626,False,108
1750,0.027231009575282114,True,0
1856,0.258272748377881,False,92
1864,0.133649825934891,True,117
1888,0.027231009575282114,False,0
1897,0.027231009575282114,True,0
1977,0.027231009575282114,True,0
2050,0.11702605192905753,False,82
2057,0.1004889962204009,False,120
2058,0.20763295325667833,False,107
2088,0.027231009575282114,False,95
2089,0.027231009575282114,False,0
2114,0.11672683555143284,False,97
2122,0.5017147879816771,False,122
2152,0.027231009575282114,False,110
2177,0.3876444574114172,False,98
2180,0.04118784652319996,False,55
2185,0.19758861209918038,True,123
2186,0.08649310708777373,False,110
2188,0.03166563005226215,False,80
2212,0.027231009575282114,False,105
2213,0.027231009575282114,False,0
2240,0.11672683555143284,False,38
2241,0.35939277581339113,False,113
2242,0.22306702313699797,False,100
2244,0.06490520937079255,False,70
2250,0.21784353100111392,True,125
2252,0.04118784652319996,False,95
2305,0.13529705127371974,False,107
2306,0.18442865918754084,False,94
2314,0.2823533304307074,False,119
2316,0.0043570004078960466,False,89
2433,0.24061981934063406,False,110
2434,0.027231009575282114,False,97
2442,0.15719764961225863,True,122
2444,0.012625270080490098,False,92
2487,0.027231009575282114,True,0
2497,0.18666646497061556,True,125
2562,0.13176098324010851,False,117
2628,0.10224858245324513,False,102
2689,0.19758861209918038,True,133
2692,0.11756939616602213,False,90
2756,0.06745545892107944,False,105
2791,0.027231009575282114,True,0
2796,0.027231009575282114,True,0
2818,0.21491262645110765,False,129
2828,0.0,False,0
2880,0.20325303487223847,False,82
2884,0.10192760867674544,False,114
2946,0.027231009575282114,True,132
3012,0.04722886894760257,True,117
3073,0.1004889962204009,False,125
3104,0.19300800020997483,False,100
3140,0.027231009575282114,False,97
3144,0.07690629082893304,False,90
3148,0.052965192184447944,True,122
3155,0.027231009575282114,True,0
3168,0.4047273153047323,False,115
3171,0.027231009575282114,True,0
3200,0.027231009575282114,False,53
3201,0.19758861209918038,True,128
3204,0.027231009575282114,False,85
3205,0.027231009575282114,False,0
3212,0.028430791013984078,False,110
3232,0.1848889335798409,False,103
3268,0.027231009575282114,False,100
3272,0.052965192184447944,False,93
3296,0.37393348426182005,False,118
3351,0.027231009575282114,True,0
3360,0.21983838172489087,False,112
3392,0.20325303487223847,False,77
3400,0.10788518701378608,False,102
3424,0.4640754460133446,False,127
3528,0.03810455924578642,True,105
3588,0.11756939616602213,False,117
3592,0.40383433655778406,False,110
3646,0.027231009575282114,True,0
3648,0.20325303487223847,False,100
3656,0.45934233128959684,False,125
3712,0.34032185078956045,False,88
3716,0.22709405980082908,True,120
3720,0.43570004078960467,False,113
3744,0.2049249368708994,True,138
3747,0.027231009575282114,True,0
3776,0.699661003009981,False,103
3784,1.0,True,128
3814,0.027231009575282114,True,0
3840,0.20325303487223847,False,97
3844,0.10192760867674544,True,129
3904,0.4071082522257293,False,112
3976,0.18607196247117463,True,125
